channel,prn,acq_doppler_hz,acq_doppler_step,fs,prompt_i,prompt_q,cn0_db_hz,carrier_doppler_hz,pseudorange_m,rx_time,channel,prn,acq_doppler_hz,acq_doppler_step,fs,prompt_i,prompt_q,cn0_db_hz,carrier_doppler_hz,pseudorange_m,rx_time,channel,prn,acq_doppler_hz,acq_doppler_step,fs,prompt_i,prompt_q,cn0_db_hz,carrier_doppler_hz,pseudorange_m,rx_time,channel,prn,acq_doppler_hz,acq_doppler_step,fs,prompt_i,prompt_q,cn0_db_hz,carrier_doppler_hz,pseudorange_m,rx_time,channel,prn,acq_doppler_hz,acq_doppler_step,fs,prompt_i,prompt_q,cn0_db_hz,carrier_doppler_hz,pseudorange_m,rx_time,channel,prn,acq_doppler_hz,acq_doppler_step,fs,prompt_i,prompt_q,cn0_db_hz,carrier_doppler_hz,pseudorange_m,rx_time,channel,prn,acq_doppler_hz,acq_doppler_step,fs,prompt_i,prompt_q,cn0_db_hz,carrier_doppler_hz,pseudorange_m,rx_time,channel,prn,acq_doppler_hz,acq_doppler_step,fs,prompt_i,prompt_q,cn0_db_hz,carrier_doppler_hz,pseudorange_m,rx_time,
0,16,-2750,0,25000000,-47532444,105725.9844,50.293808,-2832.765922,24634952.86,478042.24,1,10,500,0,25000000,-20812138,88185.53906,43.0135,553.75262,26385562.04,478042.24,2,3,750,0,25000000,83207408,-128953.9688,53.073761,671.862158,23435726.58,478042.24,3,23,-500,0,25000000,-94760248,-879838.875,55.60347,-519.355664,22583098.61,478042.24,4,19,2750,0,25000000,46476936,-499369.4688,48.52103,2561.231623,24584851.12,478042.24,5,6,-500,0,25000000,-7649554,405452.3125,33.750729,-628.606961,24396662.49,478041.24,6,8,2250,0,25000000,9516478,636521,35.762249,2153.309586,28106131.63,478041.24,7,13,1750,0,25000000,43360664,11090.375,48.775959,1777.387587,23152018.26,478041.24, 
0,16,-2750,0,25000000,-47532444,105725.9844,50.293808,-2832.765922,24634952.86,478042.24,1,10,500,0,25000000,-20812138,88185.53906,43.0135,553.75262,26385562.04,478042.24,2,3,750,0,25000000,83207408,-128953.9688,53.073761,671.862158,23435726.58,478042.24,3,23,-500,0,25000000,-94760248,-879838.875,55.60347,-519.355664,22583098.61,478042.24,4,19,2750,0,25000000,46476936,-499369.4688,48.52103,2561.231623,24584851.12,478042.24,5,6,-500,0,25000000,-7649554,405452.3125,33.750729,-628.606961,24396662.49,478041.24,6,8,2250,0,25000000,9932898,-692971.75,35.480129,2153.445951,28105719.86,478042.24,7,13,1750,0,25000000,43360664,11090.375,48.775959,1777.387587,23152018.26,478041.24, 
0,16,-2750,0,25000000,-47532444,105725.9844,50.293808,-2832.765922,24634952.86,478042.24,1,10,500,0,25000000,-20812138,88185.53906,43.0135,553.75262,26385562.04,478042.24,2,3,750,0,25000000,83207408,-128953.9688,53.073761,671.862158,23435726.58,478042.24,3,23,-500,0,25000000,-94760248,-879838.875,55.60347,-519.355664,22583098.61,478042.24,4,19,2750,0,25000000,46476936,-499369.4688,48.52103,2561.231623,24584851.12,478042.24,5,6,-500,0,25000000,-7649554,405452.3125,33.750729,-628.606961,24396662.49,478041.24,6,8,2250,0,25000000,9932898,-692971.75,35.480129,2153.445951,28105719.86,478042.24,7,13,1750,0,25000000,42163988,678198.6875,47.986851,1773.256051,23151680.95,478042.24, 
0,16,-2750,0,25000000,47221264,655331.125,47.626003,-2831.169166,24635491.43,478043.24,1,10,500,0,25000000,-20812138,88185.53906,43.0135,553.75262,26385562.04,478042.24,2,3,750,0,25000000,83207408,-128953.9688,53.073761,671.862158,23435726.58,478042.24,3,23,-500,0,25000000,-94760248,-879838.875,55.60347,-519.355664,22583098.61,478042.24,4,19,2750,0,25000000,46476936,-499369.4688,48.52103,2561.231623,24584851.12,478042.24,5,6,-500,0,25000000,-7649554,405452.3125,33.750729,-628.606961,24396662.49,478041.24,6,8,2250,0,25000000,9932898,-692971.75,35.480129,2153.445951,28105719.86,478042.24,7,13,1750,0,25000000,42163988,678198.6875,47.986851,1773.256051,23151680.95,478042.24, 
0,16,-2750,0,25000000,47221264,655331.125,47.626003,-2831.169166,24635491.43,478043.24,1,10,500,0,25000000,22200558,301233.8438,41.891567,554.739726,26385450.81,478043.24,2,3,750,0,25000000,83207408,-128953.9688,53.073761,671.862158,23435726.58,478042.24,3,23,-500,0,25000000,-94760248,-879838.875,55.60347,-519.355664,22583098.61,478042.24,4,19,2750,0,25000000,46476936,-499369.4688,48.52103,2561.231623,24584851.12,478042.24,5,6,-500,0,25000000,-7649554,405452.3125,33.750729,-628.606961,24396662.49,478041.24,6,8,2250,0,25000000,9932898,-692971.75,35.480129,2153.445951,28105719.86,478042.24,7,13,1750,0,25000000,42163988,678198.6875,47.986851,1773.256051,23151680.95,478042.24, 
0,16,-2750,0,25000000,47221264,655331.125,47.626003,-2831.169166,24635491.43,478043.24,1,10,500,0,25000000,22200558,301233.8438,41.891567,554.739726,26385450.81,478043.24,2,3,750,0,25000000,-84094304,-142658.2813,54.300716,672.355595,23435597.31,478043.24,3,23,-500,0,25000000,-94760248,-879838.875,55.60347,-519.355664,22583098.61,478042.24,4,19,2750,0,25000000,46476936,-499369.4688,48.52103,2561.231623,24584851.12,478042.24,5,6,-500,0,25000000,-7649554,405452.3125,33.750729,-628.606961,24396662.49,478041.24,6,8,2250,0,25000000,9932898,-692971.75,35.480129,2153.445951,28105719.86,478042.24,7,13,1750,0,25000000,42163988,678198.6875,47.986851,1773.256051,23151680.95,478042.24, 
0,16,-2750,0,25000000,47221264,655331.125,47.626003,-2831.169166,24635491.43,478043.24,1,10,500,0,25000000,22200558,301233.8438,41.891567,554.739726,26385450.81,478043.24,2,3,750,0,25000000,-84094304,-142658.2813,54.300716,672.355595,23435597.31,478043.24,3,23,-500,0,25000000,-95680360,64931.45313,56.457352,-521.275847,22583198.44,478043.24,4,19,2750,0,25000000,46476936,-499369.4688,48.52103,2561.231623,24584851.12,478042.24,5,6,-500,0,25000000,-7649554,405452.3125,33.750729,-628.606961,24396662.49,478041.24,6,8,2250,0,25000000,9932898,-692971.75,35.480129,2153.445951,28105719.86,478042.24,7,13,1750,0,25000000,42163988,678198.6875,47.986851,1773.256051,23151680.95,478042.24, 
0,16,-2750,0,25000000,47221264,655331.125,47.626003,-2831.169166,24635491.43,478043.24,1,10,500,0,25000000,22200558,301233.8438,41.891567,554.739726,26385450.81,478043.24,2,3,750,0,25000000,-84094304,-142658.2813,54.300716,672.355595,23435597.31,478043.24,3,23,-500,0,25000000,-95680360,64931.45313,56.457352,-521.275847,22583198.44,478043.24,4,19,2750,0,25000000,-43157440,347252.625,49.66354,2563.438573,24584363.76,478043.24,5,6,-500,0,25000000,-7649554,405452.3125,33.750729,-628.606961,24396662.49,478041.24,6,8,2250,0,25000000,9932898,-692971.75,35.480129,2153.445951,28105719.86,478042.24,7,13,1750,0,25000000,42163988,678198.6875,47.986851,1773.256051,23151680.95,478042.24, 
0,16,-2750,0,25000000,47221264,655331.125,47.626003,-2831.169166,24635491.43,478043.24,1,10,500,0,25000000,22200558,301233.8438,41.891567,554.739726,26385450.81,478043.24,2,3,750,0,25000000,-84094304,-142658.2813,54.300716,672.355595,23435597.31,478043.24,3,23,-500,0,25000000,-95680360,64931.45313,56.457352,-521.275847,22583198.44,478043.24,4,19,2750,0,25000000,-43157440,347252.625,49.66354,2563.438573,24584363.76,478043.24,5,6,-500,0,25000000,-7649554,405452.3125,33.750729,-628.606961,24396662.49,478041.24,6,8,2250,0,25000000,9932898,-692971.75,35.480129,2153.445951,28105719.86,478042.24,7,13,1750,0,25000000,42163988,678198.6875,47.986851,1773.256051,23151680.95,478042.24, 
0,16,-2750,0,25000000,47221264,655331.125,47.626003,-2831.169166,24635491.43,478043.24,1,10,500,0,25000000,22200558,301233.8438,41.891567,554.739726,26385450.81,478043.24,2,3,750,0,25000000,-84094304,-142658.2813,54.300716,672.355595,23435597.31,478043.24,3,23,-500,0,25000000,-95680360,64931.45313,56.457352,-521.275847,22583198.44,478043.24,4,19,2750,0,25000000,-43157440,347252.625,49.66354,2563.438573,24584363.76,478043.24,5,6,-500,0,25000000,-7649554,405452.3125,33.750729,-628.606961,24396662.49,478041.24,6,8,2250,0,25000000,-11112802,601890.25,34.59478,2143.44583,28105318.11,478043.24,7,13,1750,0,25000000,42163988,678198.6875,47.986851,1773.256051,23151680.95,478042.24, 
0,16,-2750,0,25000000,47221264,655331.125,47.626003,-2831.169166,24635491.43,478043.24,1,10,500,0,25000000,22200558,301233.8438,41.891567,554.739726,26385450.81,478043.24,2,3,750,0,25000000,-84094304,-142658.2813,54.300716,672.355595,23435597.31,478043.24,3,23,-500,0,25000000,-95680360,64931.45313,56.457352,-521.275847,22583198.44,478043.24,4,19,2750,0,25000000,-43157440,347252.625,49.66354,2563.438573,24584363.76,478043.24,5,6,-500,0,25000000,-7649554,405452.3125,33.750729,-628.606961,24396662.49,478041.24,6,8,2250,0,25000000,-11112802,601890.25,34.59478,2143.44583,28105318.11,478043.24,7,13,1750,0,25000000,-38766496,-137131.1406,47.312595,1771.493781,23151343.94,478043.24, 
0,16,-2750,0,25000000,-43562180,-269659.9375,47.298256,-2828.681245,24636031.68,478044.24,1,10,500,0,25000000,22200558,301233.8438,41.891567,554.739726,26385450.81,478043.24,2,3,750,0,25000000,-84094304,-142658.2813,54.300716,672.355595,23435597.31,478043.24,3,23,-500,0,25000000,-95680360,64931.45313,56.457352,-521.275847,22583198.44,478043.24,4,19,2750,0,25000000,-43157440,347252.625,49.66354,2563.438573,24584363.76,478043.24,5,6,-500,0,25000000,-7649554,405452.3125,33.750729,-628.606961,24396662.49,478041.24,6,8,2250,0,25000000,-11112802,601890.25,34.59478,2143.44583,28105318.11,478043.24,7,13,1750,0,25000000,-38766496,-137131.1406,47.312595,1771.493781,23151343.94,478043.24, 
0,16,-2750,0,25000000,-43562180,-269659.9375,47.298256,-2828.681245,24636031.68,478044.24,1,10,500,0,25000000,-19007912,353321.9375,42.420662,554.848825,26385344.24,478044.24,2,3,750,0,25000000,-84094304,-142658.2813,54.300716,672.355595,23435597.31,478043.24,3,23,-500,0,25000000,-95680360,64931.45313,56.457352,-521.275847,22583198.44,478043.24,4,19,2750,0,25000000,-43157440,347252.625,49.66354,2563.438573,24584363.76,478043.24,5,6,-500,0,25000000,-7649554,405452.3125,33.750729,-628.606961,24396662.49,478041.24,6,8,2250,0,25000000,-11112802,601890.25,34.59478,2143.44583,28105318.11,478043.24,7,13,1750,0,25000000,-38766496,-137131.1406,47.312595,1771.493781,23151343.94,478043.24, 
0,16,-2750,0,25000000,-43562180,-269659.9375,47.298256,-2828.681245,24636031.68,478044.24,1,10,500,0,25000000,-19007912,353321.9375,42.420662,554.848825,26385344.24,478044.24,2,3,750,0,25000000,86329024,-17231.6875,53.397442,671.094768,23435469.89,478044.24,3,23,-500,0,25000000,-95680360,64931.45313,56.457352,-521.275847,22583198.44,478043.24,4,19,2750,0,25000000,-43157440,347252.625,49.66354,2563.438573,24584363.76,478043.24,5,6,-500,0,25000000,-7649554,405452.3125,33.750729,-628.606961,24396662.49,478041.24,6,8,2250,0,25000000,-11112802,601890.25,34.59478,2143.44583,28105318.11,478043.24,7,13,1750,0,25000000,-38766496,-137131.1406,47.312595,1771.493781,23151343.94,478043.24, 
0,16,-2750,0,25000000,-43562180,-269659.9375,47.298256,-2828.681245,24636031.68,478044.24,1,10,500,0,25000000,-19007912,353321.9375,42.420662,554.848825,26385344.24,478044.24,2,3,750,0,25000000,86329024,-17231.6875,53.397442,671.094768,23435469.89,478044.24,3,23,-500,0,25000000,94851136,-765095.125,55.1376,-520.075694,22583298.1,478044.24,4,19,2750,0,25000000,-43157440,347252.625,49.66354,2563.438573,24584363.76,478043.24,5,6,-500,0,25000000,-7649554,405452.3125,33.750729,-628.606961,24396662.49,478041.24,6,8,2250,0,25000000,-11112802,601890.25,34.59478,2143.44583,28105318.11,478043.24,7,13,1750,0,25000000,-38766496,-137131.1406,47.312595,1771.493781,23151343.94,478043.24, 
0,16,-2750,0,25000000,-43562180,-269659.9375,47.298256,-2828.681245,24636031.68,478044.24,1,10,500,0,25000000,-19007912,353321.9375,42.420662,554.848825,26385344.24,478044.24,2,3,750,0,25000000,86329024,-17231.6875,53.397442,671.094768,23435469.89,478044.24,3,23,-500,0,25000000,94851136,-765095.125,55.1376,-520.075694,22583298.1,478044.24,4,19,2750,0,25000000,43043484,362132.7813,47.392113,2561.121493,24583878.42,478044.24,5,6,-500,0,25000000,-7649554,405452.3125,33.750729,-628.606961,24396662.49,478041.24,6,8,2250,0,25000000,-11112802,601890.25,34.59478,2143.44583,28105318.11,478043.24,7,13,1750,0,25000000,-38766496,-137131.1406,47.312595,1771.493781,23151343.94,478043.24, 
0,16,-2750,0,25000000,-43562180,-269659.9375,47.298256,-2828.681245,24636031.68,478044.24,1,10,500,0,25000000,-19007912,353321.9375,42.420662,554.848825,26385344.24,478044.24,2,3,750,0,25000000,86329024,-17231.6875,53.397442,671.094768,23435469.89,478044.24,3,23,-500,0,25000000,94851136,-765095.125,55.1376,-520.075694,22583298.1,478044.24,4,19,2750,0,25000000,43043484,362132.7813,47.392113,2561.121493,24583878.42,478044.24,5,6,-500,0,25000000,-7649554,405452.3125,33.750729,-628.606961,24396662.49,478041.24,6,8,2250,0,25000000,-11112802,601890.25,34.59478,2143.44583,28105318.11,478043.24,7,13,1750,0,25000000,-38766496,-137131.1406,47.312595,1771.493781,23151343.94,478043.24, 
0,16,-2750,0,25000000,-43562180,-269659.9375,47.298256,-2828.681245,24636031.68,478044.24,1,10,500,0,25000000,-19007912,353321.9375,42.420662,554.848825,26385344.24,478044.24,2,3,750,0,25000000,86329024,-17231.6875,53.397442,671.094768,23435469.89,478044.24,3,23,-500,0,25000000,94851136,-765095.125,55.1376,-520.075694,22583298.1,478044.24,4,19,2750,0,25000000,43043484,362132.7813,47.392113,2561.121493,24583878.42,478044.24,5,6,-500,0,25000000,-7649554,405452.3125,33.750729,-628.606961,24396662.49,478041.24,6,8,2250,0,25000000,-12634612,-122463.0625,34.251507,2154.34226,28104926.53,478044.24,7,13,1750,0,25000000,-38766496,-137131.1406,47.312595,1771.493781,23151343.94,478043.24, 
0,16,-2750,0,25000000,-43562180,-269659.9375,47.298256,-2828.681245,24636031.68,478044.24,1,10,500,0,25000000,-19007912,353321.9375,42.420662,554.848825,26385344.24,478044.24,2,3,750,0,25000000,86329024,-17231.6875,53.397442,671.094768,23435469.89,478044.24,3,23,-500,0,25000000,94851136,-765095.125,55.1376,-520.075694,22583298.1,478044.24,4,19,2750,0,25000000,43043484,362132.7813,47.392113,2561.121493,24583878.42,478044.24,5,6,-500,0,25000000,-7649554,405452.3125,33.750729,-628.606961,24396662.49,478041.24,6,8,2250,0,25000000,-12634612,-122463.0625,34.251507,2154.34226,28104926.53,478044.24,7,13,1750,0,25000000,34620112,-179267.8906,47.0341,1768.930662,23151004.98,478044.24, 
0,16,-2750,0,25000000,-41288468,-467975.375,47.859615,-2830.091214,24636571.15,478045.24,1,10,500,0,25000000,-19007912,353321.9375,42.420662,554.848825,26385344.24,478044.24,2,3,750,0,25000000,86329024,-17231.6875,53.397442,671.094768,23435469.89,478044.24,3,23,-500,0,25000000,94851136,-765095.125,55.1376,-520.075694,22583298.1,478044.24,4,19,2750,0,25000000,43043484,362132.7813,47.392113,2561.121493,24583878.42,478044.24,5,6,-500,0,25000000,-7649554,405452.3125,33.750729,-628.606961,24396662.49,478041.24,6,8,2250,0,25000000,-12634612,-122463.0625,34.251507,2154.34226,28104926.53,478044.24,7,13,1750,0,25000000,34620112,-179267.8906,47.0341,1768.930662,23151004.98,478044.24, 
0,16,-2750,0,25000000,-41288468,-467975.375,47.859615,-2830.091214,24636571.15,478045.24,1,10,500,0,25000000,-18583184,-54794.35156,42.460392,554.535388,26385235.76,478045.24,2,3,750,0,25000000,86329024,-17231.6875,53.397442,671.094768,23435469.89,478044.24,3,23,-500,0,25000000,94851136,-765095.125,55.1376,-520.075694,22583298.1,478044.24,4,19,2750,0,25000000,43043484,362132.7813,47.392113,2561.121493,24583878.42,478044.24,5,6,-500,0,25000000,-7649554,405452.3125,33.750729,-628.606961,24396662.49,478041.24,6,8,2250,0,25000000,-12634612,-122463.0625,34.251507,2154.34226,28104926.53,478044.24,7,13,1750,0,25000000,34620112,-179267.8906,47.0341,1768.930662,23151004.98,478044.24, 
0,16,-2750,0,25000000,-41288468,-467975.375,47.859615,-2830.091214,24636571.15,478045.24,1,10,500,0,25000000,-18583184,-54794.35156,42.460392,554.535388,26385235.76,478045.24,2,3,750,0,25000000,84082208,405688.1875,55.551174,671.426464,23435342.41,478045.24,3,23,-500,0,25000000,94851136,-765095.125,55.1376,-520.075694,22583298.1,478044.24,4,19,2750,0,25000000,43043484,362132.7813,47.392113,2561.121493,24583878.42,478044.24,5,6,-500,0,25000000,-7649554,405452.3125,33.750729,-628.606961,24396662.49,478041.24,6,8,2250,0,25000000,-12634612,-122463.0625,34.251507,2154.34226,28104926.53,478044.24,7,13,1750,0,25000000,34620112,-179267.8906,47.0341,1768.930662,23151004.98,478044.24, 
0,16,-2750,0,25000000,-41288468,-467975.375,47.859615,-2830.091214,24636571.15,478045.24,1,10,500,0,25000000,-18583184,-54794.35156,42.460392,554.535388,26385235.76,478045.24,2,3,750,0,25000000,84082208,405688.1875,55.551174,671.426464,23435342.41,478045.24,3,23,-500,0,25000000,93819720,-117954.3594,56.286419,-522.526943,22583397.57,478045.24,4,19,2750,0,25000000,43043484,362132.7813,47.392113,2561.121493,24583878.42,478044.24,5,6,-500,0,25000000,-7649554,405452.3125,33.750729,-628.606961,24396662.49,478041.24,6,8,2250,0,25000000,-12634612,-122463.0625,34.251507,2154.34226,28104926.53,478044.24,7,13,1750,0,25000000,34620112,-179267.8906,47.0341,1768.930662,23151004.98,478044.24, 
0,16,-2750,0,25000000,-41288468,-467975.375,47.859615,-2830.091214,24636571.15,478045.24,1,10,500,0,25000000,-18583184,-54794.35156,42.460392,554.535388,26385235.76,478045.24,2,3,750,0,25000000,84082208,405688.1875,55.551174,671.426464,23435342.41,478045.24,3,23,-500,0,25000000,93819720,-117954.3594,56.286419,-522.526943,22583397.57,478045.24,4,19,2750,0,25000000,40085408,-796584.5625,48.74778,2561.029995,24583394.42,478045.24,5,6,-500,0,25000000,-7649554,405452.3125,33.750729,-628.606961,24396662.49,478041.24,6,8,2250,0,25000000,-12634612,-122463.0625,34.251507,2154.34226,28104926.53,478044.24,7,13,1750,0,25000000,34620112,-179267.8906,47.0341,1768.930662,23151004.98,478044.24, 
0,16,-2750,0,25000000,-41288468,-467975.375,47.859615,-2830.091214,24636571.15,478045.24,1,10,500,0,25000000,-18583184,-54794.35156,42.460392,554.535388,26385235.76,478045.24,2,3,750,0,25000000,84082208,405688.1875,55.551174,671.426464,23435342.41,478045.24,3,23,-500,0,25000000,93819720,-117954.3594,56.286419,-522.526943,22583397.57,478045.24,4,19,2750,0,25000000,40085408,-796584.5625,48.74778,2561.029995,24583394.42,478045.24,5,6,-500,0,25000000,-7649554,405452.3125,33.750729,-628.606961,24396662.49,478041.24,6,8,2250,0,25000000,-12634612,-122463.0625,34.251507,2154.34226,28104926.53,478044.24,7,13,1750,0,25000000,34620112,-179267.8906,47.0341,1768.930662,23151004.98,478044.24, 
0,16,-2750,0,25000000,-41288468,-467975.375,47.859615,-2830.091214,24636571.15,478045.24,1,10,500,0,25000000,-18583184,-54794.35156,42.460392,554.535388,26385235.76,478045.24,2,3,750,0,25000000,84082208,405688.1875,55.551174,671.426464,23435342.41,478045.24,3,23,-500,0,25000000,93819720,-117954.3594,56.286419,-522.526943,22583397.57,478045.24,4,19,2750,0,25000000,40085408,-796584.5625,48.74778,2561.029995,24583394.42,478045.24,5,6,-500,0,25000000,-7649554,405452.3125,33.750729,-628.606961,24396662.49,478041.24,6,8,2250,0,25000000,12361095,-172987.4844,37.196064,2155.738712,28104512.79,478045.24,7,13,1750,0,25000000,34620112,-179267.8906,47.0341,1768.930662,23151004.98,478044.24, 
0,16,-2750,0,25000000,-41288468,-467975.375,47.859615,-2830.091214,24636571.15,478045.24,1,10,500,0,25000000,-18583184,-54794.35156,42.460392,554.535388,26385235.76,478045.24,2,3,750,0,25000000,84082208,405688.1875,55.551174,671.426464,23435342.41,478045.24,3,23,-500,0,25000000,93819720,-117954.3594,56.286419,-522.526943,22583397.57,478045.24,4,19,2750,0,25000000,40085408,-796584.5625,48.74778,2561.029995,24583394.42,478045.24,5,6,-500,0,25000000,-7649554,405452.3125,33.750729,-628.606961,24396662.49,478041.24,6,8,2250,0,25000000,12361095,-172987.4844,37.196064,2155.738712,28104512.79,478045.24,7,13,1750,0,25000000,31188460,-54660.17188,47.276138,1773.345987,23150670.38,478045.24, 
0,16,-2750,0,25000000,-38546436,-370421.5625,46.956421,-2832.416133,24637111.29,478046.24,1,10,500,0,25000000,-18583184,-54794.35156,42.460392,554.535388,26385235.76,478045.24,2,3,750,0,25000000,84082208,405688.1875,55.551174,671.426464,23435342.41,478045.24,3,23,-500,0,25000000,93819720,-117954.3594,56.286419,-522.526943,22583397.57,478045.24,4,19,2750,0,25000000,40085408,-796584.5625,48.74778,2561.029995,24583394.42,478045.24,5,6,-500,0,25000000,-7649554,405452.3125,33.750729,-628.606961,24396662.49,478041.24,6,8,2250,0,25000000,12361095,-172987.4844,37.196064,2155.738712,28104512.79,478045.24,7,13,1750,0,25000000,31188460,-54660.17188,47.276138,1773.345987,23150670.38,478045.24, 
0,16,-2750,0,25000000,-38546436,-370421.5625,46.956421,-2832.416133,24637111.29,478046.24,1,10,500,0,25000000,-18840402,226321.7656,41.389374,556.398751,26385132.31,478046.24,2,3,750,0,25000000,84082208,405688.1875,55.551174,671.426464,23435342.41,478045.24,3,23,-500,0,25000000,93819720,-117954.3594,56.286419,-522.526943,22583397.57,478045.24,4,19,2750,0,25000000,40085408,-796584.5625,48.74778,2561.029995,24583394.42,478045.24,5,6,-500,0,25000000,-7649554,405452.3125,33.750729,-628.606961,24396662.49,478041.24,6,8,2250,0,25000000,12361095,-172987.4844,37.196064,2155.738712,28104512.79,478045.24,7,13,1750,0,25000000,31188460,-54660.17188,47.276138,1773.345987,23150670.38,478045.24, 
0,16,-2750,0,25000000,-38546436,-370421.5625,46.956421,-2832.416133,24637111.29,478046.24,1,10,500,0,25000000,-18840402,226321.7656,41.389374,556.398751,26385132.31,478046.24,2,3,750,0,25000000,84892480,551832.1875,55.080574,670.199381,23435216.6,478046.24,3,23,-500,0,25000000,93819720,-117954.3594,56.286419,-522.526943,22583397.57,478045.24,4,19,2750,0,25000000,40085408,-796584.5625,48.74778,2561.029995,24583394.42,478045.24,5,6,-500,0,25000000,-7649554,405452.3125,33.750729,-628.606961,24396662.49,478041.24,6,8,2250,0,25000000,12361095,-172987.4844,37.196064,2155.738712,28104512.79,478045.24,7,13,1750,0,25000000,31188460,-54660.17188,47.276138,1773.345987,23150670.38,478045.24, 
0,16,-2750,0,25000000,-38546436,-370421.5625,46.956421,-2832.416133,24637111.29,478046.24,1,10,500,0,25000000,-18840402,226321.7656,41.389374,556.398751,26385132.31,478046.24,2,3,750,0,25000000,84892480,551832.1875,55.080574,670.199381,23435216.6,478046.24,3,23,-500,0,25000000,-92926360,-700778.4375,55.726032,-522.257386,22583496.64,478046.24,4,19,2750,0,25000000,40085408,-796584.5625,48.74778,2561.029995,24583394.42,478045.24,5,6,-500,0,25000000,-7649554,405452.3125,33.750729,-628.606961,24396662.49,478041.24,6,8,2250,0,25000000,12361095,-172987.4844,37.196064,2155.738712,28104512.79,478045.24,7,13,1750,0,25000000,31188460,-54660.17188,47.276138,1773.345987,23150670.38,478045.24, 
0,16,-2750,0,25000000,-38546436,-370421.5625,46.956421,-2832.416133,24637111.29,478046.24,1,10,500,0,25000000,-18840402,226321.7656,41.389374,556.398751,26385132.31,478046.24,2,3,750,0,25000000,84892480,551832.1875,55.080574,670.199381,23435216.6,478046.24,3,23,-500,0,25000000,-92926360,-700778.4375,55.726032,-522.257386,22583496.64,478046.24,4,19,2750,0,25000000,35608804,-412817.3438,46.791382,2565.327194,24582910.26,478046.24,5,6,-500,0,25000000,-7649554,405452.3125,33.750729,-628.606961,24396662.49,478041.24,6,8,2250,0,25000000,12361095,-172987.4844,37.196064,2155.738712,28104512.79,478045.24,7,13,1750,0,25000000,31188460,-54660.17188,47.276138,1773.345987,23150670.38,478045.24, 
0,16,-2750,0,25000000,-38546436,-370421.5625,46.956421,-2832.416133,24637111.29,478046.24,1,10,500,0,25000000,-18840402,226321.7656,41.389374,556.398751,26385132.31,478046.24,2,3,750,0,25000000,84892480,551832.1875,55.080574,670.199381,23435216.6,478046.24,3,23,-500,0,25000000,-92926360,-700778.4375,55.726032,-522.257386,22583496.64,478046.24,4,19,2750,0,25000000,35608804,-412817.3438,46.791382,2565.327194,24582910.26,478046.24,5,6,-500,0,25000000,-7649554,405452.3125,33.750729,-628.606961,24396662.49,478041.24,6,8,2250,0,25000000,12361095,-172987.4844,37.196064,2155.738712,28104512.79,478045.24,7,13,1750,0,25000000,31188460,-54660.17188,47.276138,1773.345987,23150670.38,478045.24, 
0,16,-2750,0,25000000,-38546436,-370421.5625,46.956421,-2832.416133,24637111.29,478046.24,1,10,500,0,25000000,-18840402,226321.7656,41.389374,556.398751,26385132.31,478046.24,2,3,750,0,25000000,84892480,551832.1875,55.080574,670.199381,23435216.6,478046.24,3,23,-500,0,25000000,-92926360,-700778.4375,55.726032,-522.257386,22583496.64,478046.24,4,19,2750,0,25000000,35608804,-412817.3438,46.791382,2565.327194,24582910.26,478046.24,5,6,-500,0,25000000,-7649554,405452.3125,33.750729,-628.606961,24396662.49,478041.24,6,8,2250,0,25000000,11300541,-138017.1406,36.92865,2150.331607,28104111.29,478046.24,7,13,1750,0,25000000,31188460,-54660.17188,47.276138,1773.345987,23150670.38,478045.24, 
0,16,-2750,0,25000000,-38546436,-370421.5625,46.956421,-2832.416133,24637111.29,478046.24,1,10,500,0,25000000,-18840402,226321.7656,41.389374,556.398751,26385132.31,478046.24,2,3,750,0,25000000,84892480,551832.1875,55.080574,670.199381,23435216.6,478046.24,3,23,-500,0,25000000,-92926360,-700778.4375,55.726032,-522.257386,22583496.64,478046.24,4,19,2750,0,25000000,35608804,-412817.3438,46.791382,2565.327194,24582910.26,478046.24,5,6,-500,0,25000000,-7649554,405452.3125,33.750729,-628.606961,24396662.49,478041.24,6,8,2250,0,25000000,11300541,-138017.1406,36.92865,2150.331607,28104111.29,478046.24,7,13,1750,0,25000000,27153144,-172381.4063,45.825809,1765.876095,23150337.61,478046.24, 
0,16,-2750,0,25000000,35430632,-136403.0313,46.807858,-2834.337938,24637652.19,478047.24,1,10,500,0,25000000,-18840402,226321.7656,41.389374,556.398751,26385132.31,478046.24,2,3,750,0,25000000,84892480,551832.1875,55.080574,670.199381,23435216.6,478046.24,3,23,-500,0,25000000,-92926360,-700778.4375,55.726032,-522.257386,22583496.64,478046.24,4,19,2750,0,25000000,35608804,-412817.3438,46.791382,2565.327194,24582910.26,478046.24,5,6,-500,0,25000000,-7649554,405452.3125,33.750729,-628.606961,24396662.49,478041.24,6,8,2250,0,25000000,11300541,-138017.1406,36.92865,2150.331607,28104111.29,478046.24,7,13,1750,0,25000000,27153144,-172381.4063,45.825809,1765.876095,23150337.61,478046.24, 
